comment_id,comment_text
5344514,"Dear agent orange (aka Trump) fans.
You want to be alone in the world ok.
The French I am hope the whole world will reject you till agent orange's impeachement.
Thank you to offer a great opportunity to make Europeans unite against you and decide from now to evolutate without you as Merkel said. I hope European nations will now work to replace American leadership in the free world.
Beside, more and more I see people saying it would be great all the 195 others countries would unite to vote a special ""greenhouse tax"" on all American products. What would your baby Trump do ?
I let you in your redneck stuff and, please, ask your dumb leader if he build his wall to surround all your borders. You could then stay alone and the rest of the world would appriciate."
5344545,and you are guilty of being a gullible fool if you believe anything China says.
5344562,"No, I am really not. Philosophy - from the Greek ""philos' meaning love and ""sophos"" meaning ""Wisdom"", the love of wisdom - is literally the study of how to think straight.

If you haven't learned philosophy, you will never be able to form a logical thought. No, what people think they are doing isn't logic. Logic is a set of rules. To think logically you have to know those rules, and apply those rules (much like algebra is a set of rules you have to know and apply to get the right answer).

To think you can be logical without studying philosophy is like claiming you can do algebra without learning to count first. 

Here's how it works:
Philosophers figure out how to understand things.
Scientists use those techniques to understand a particular thing.
Engineers use that understanding to solve practical problems.

Unfortunately - because true logic is so often counter-intuitive, those not schooled in it tend to think actual logical arguments are ""stupid"" because their intuition says so."
5344690,"stupid, stupid Jim Carr..... do u really think that exacerbating trade problems with the US is good for Canadians economically? the answer should be a resounding NO - but I guess it plays well for a govt that has been mired in scandals since they took office so from a political standpoint this is a winner for the Librano govt but it will penalize all of us for ur virtue​ signaling hatred of the Trump administration and quite frankly I'm not willing to pay the price for politics"
5344732,"aa the usual left wing bs,, no one is supporting or asking for a zero an hour min wage, you lunatic, the free market will decide that because industries pay what they can and still make a profit. you see ignorant lefty,  no profit means the close the doors and all are out of work but thats ok with you lunatics in the end"
5344779,"Ms Pearson, I see a lot of ads where males are pictured as stupid idiot human beings and women as superior supreme entities.  I would say it's 50/50.  So why just talking of how sexist the objectification of women is and not the sexist ads against males?"
5345102,"Holy crap, this is what ADN finds news worthy? One goes on vacation and another complains about Facebook posts?"
5345105,"stupid article john, pathetic"
5345199,"Sometimes kids do act a fool. Agree there.

But participation in car-jacking by gun at 4:55 am on a (I will assume) school day is considered 'kids acting a fool'?  Appears to be proficient adult-like criminal behavior to me. 

So I do wonder what type of parenting produces kids doing this before they are old enough to have Drivers License themselves. 

Whatever style it is, I do not want to model it."
5345233,"jimbo you trash, typical alt left lunatic, someone comes up with a suggested alternative and you immediately call him a denier!! then after i call you out being the coward you are, you edit your post to this lunatic stupidity about trump, well loser its the usa under trump that is going to get past the alt left wing bs carbon taxing nutters like canada and enjoy the prosperity while we begin to do the damage to our people"
5345674,She was a stupid woman getting bad advice from terrible people with a treacherous agenda.
5345769,"No, what is moronic is morons who are not really against violence, only a portion of violent acts. 
You assert that a large category of violence is committed using guns. I now ask you to provide documentation for that. It is an untrue assertion. More violence is committed with fists in one 24 hour period than is committed using a firearm in a year."
5345796,"Funny how a bunch of idiots stumbled into WWI, wonder why?"
5345809,"The countries remaining in the pact have said it's non-negotiable. Hopefully, they'll maintain that stand against the semi- ignorant, mentally deficient demagogue who thinks he has the power to negotiate anything he doesn't like. Trump has become tiresome with his lies, alternative facts and vapid comments."
5345922,"""Why should the taxpayers be on the line for women and men who use their sexuality irresponsibly? ""

Presumably you mean by lefties. I see a lot of irresponsibility on the right: I see hoards of lazy fat white people in Appalachia and the Deep South collecting welfare while engorging themselves on junk food and birthing more babies than they can afford while getting hooked on opiates and then having to receive Medicaid in order to take care of their diabetes, heart attacks and opiate addiction, all while voting for Donald Trump in order to stick it to lib'ruls and prevent ""those people"" from collecting welfare themselves (and we all know what they mean by ""those people."") You want to talk about responsibility? Go ahead!

Yet I still believe, even despite these hideous human beings of whom I speak, in the once-universal, now-quaint concept of the ""common good."" It's a pity nearly everyone on the right, including you, has given up on that concept in favor of  ""every man for himself."""
